stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
1,1,Washington St opp Ruggles St,,,,42.330957,-71.082754,ExpressBus-Downtown,,https://www.mbta.com/stops/1,,0,,1,Boston,Washington Street,Ruggles Street,3.0
11384,11384,Dartmouth St @ Back Bay Sta,,,,42.347346,-71.075956,ExpressBus-Downtown,,https://www.mbta.com/stops/11384,,0,,1,Boston,Dartmouth Street,Stuart Street,3.0
117,117,Congress St @ Haymarket Sta,,,,42.361847,-71.057724,ExpressBus-Downtown,,https://www.mbta.com/stops/117,,0,,1,Boston,Congress Street,Hanover Street,3.0
1389,1389,Boylston St @ Prudential Center,,,,42.348631,-71.082561,ExpressBus-Downtown,,https://www.mbta.com/stops/1389,,0,,1,Boston,Boylston Street,Fairfield Street,3.0
1395,1395,Dartmouth St @ Appleton St,,,,42.345156,-71.074969,ExpressBus-Downtown,,https://www.mbta.com/stops/1395,,0,,1,Boston,Dartmouth Street,Appleton Street,3.0
1396,1396,Dartmouth St @ Tremont St,,,,42.342885,-71.073849,ExpressBus-Downtown,,https://www.mbta.com/stops/1396,,0,,1,Boston,Dartmouth Street,Tremont Street,3.0
1397,1397,Opp 43 W Dedham St,,,,42.341714,-71.07269,ExpressBus-Downtown,,https://www.mbta.com/stops/1397,,0,,1,Boston,West Dedham Street,,3.0
1398,1398,W Dedham St @ Washington St,,,,42.340883,-71.071385,ExpressBus-Downtown,,https://www.mbta.com/stops/1398,,0,,1,Boston,West Dedham Street,,3.0
143,143,Boylston St @ Clarendon St,,,,42.350593,-71.075289,ExpressBus-Downtown,,https://www.mbta.com/stops/143,,0,,1,Boston,Boylston Street,Clarendon Street,3.0
15176,15176,Washington St @ Worcester St,Washington St @ Worcester St - Silver Line - Nubian,,Nubian,42.337353,-71.075909,ExpressBus-Downtown,"Washington St and Worcester Sq, Boston, MA",https://www.mbta.com/stops/15176,level_in_street,0,,1,Boston,Washington Street,Worcester Street,3.0
16535,16535,Otis St @ Summer St,,,,42.354243,-71.058557,ExpressBus-Downtown,,https://www.mbta.com/stops/16535,,0,,1,Boston,Otis Street,Summer Street,3.0
17091,17091,Terminal A,Terminal A - Silver Line - SL1 South Station,,South Station,42.364612,-71.020862,SL1-Logan,"Terminal A Arrivals, Door A104, Boston Logan International Airport, Boston, MA 02128",https://www.mbta.com/stops/17091,level_logan_arrivals,0,,1,Boston,Logan Airport Terminal A,Logan Airport Terminal B,3.0
17093,17093,Terminal B Stop 2 - Arrivals Level,Terminal B Stop 2 - Silver Line - SL1 South Station,,South Station,42.362099,-71.017983,SL1-Logan,"Terminal B Arrivals, Door B110, Boston Logan International Airport, Boston, MA 02128",https://www.mbta.com/stops/17093,level_logan_arrivals,0,,1,Boston,Logan Airport Terminal B,,3.0
17094,17094,Terminal C - Arrivals Level,Terminal C - Silver Line - SL1 South Station,,South Station,42.366494,-71.017289,SL1-Logan,"Terminal C Arrivals, Door C106, Boston Logan International Airport, Boston, MA 02128",https://www.mbta.com/stops/17094,level_logan_arrivals,0,,1,Boston,Logan Airport Terminal C,Logan Airport Terminal B,3.0
17095,17095,Terminal E - Arrivals Level,Terminal E - Silver Line - SL1 South Station,,South Station,42.369344,-71.020238,SL1-Logan,"Terminal E Arrivals, Door E106, Boston Logan International Airport, Boston, MA 02128",https://www.mbta.com/stops/17095,level_logan_arrivals,0,,1,Boston,Logan Airport Terminal E,,3.0
17096,17096,Congress St @ World Trade Center Sta,Congress St @ World Trade Center Sta - Silver Line - South Station,,South Station,42.348769,-71.042336,SLWaterfrontNonLogan,,https://www.mbta.com/stops/17096,level_in_street,0,,1,Boston,Congress Street,Seaport Lane,3.0
173,173,Saint James Ave @ Clarendon St,,,,42.349935,-71.074649,ExpressBus-Downtown,,https://www.mbta.com/stops/173,,0,,1,Boston,Saint James Avenue,Clarendon Street,3.0
175,175,Boylston St @ Dartmouth St,,,,42.350011,-71.077432,ExpressBus-Downtown,,https://www.mbta.com/stops/175,,0,,1,Boston,Boylston Street,Dartmouth Street,3.0
176,176,Dartmouth St opp Back Bay Sta,,,,42.347343,-71.076035,ExpressBus-Downtown,,https://www.mbta.com/stops/176,,0,,1,Boston,Dartmouth Street,Stuart Street,3.0
177,177,Saint James Ave @ Arlington St,,,,42.351039,-71.070502,ExpressBus-Downtown,,https://www.mbta.com/stops/177,,0,,1,Boston,Saint James Avenue,Arlington Street,3.0
178,178,Saint James Ave @ Dartmouth St,,,,42.349505,-71.076639,ExpressBus-Downtown,,https://www.mbta.com/stops/178,,0,,1,Boston,Saint James Avenue,Dartmouth Street,3.0
188,188,Massachusetts Ave @ Massachusetts Ave Station,,,,42.34157,-71.083092,ExpressBus-Downtown,,https://www.mbta.com/stops/188,,0,,1,Boston,Massachusetts Avenue,,3.0
191,191,Congress St @ North St,,,,42.360387,-71.057129,ExpressBus-Downtown,,https://www.mbta.com/stops/191,,0,,1,Boston,Congress Street,North Street,3.0
1932,1932,Boylston St @ Massachusetts Ave,,,,42.347163,-71.087885,ExpressBus-Downtown,,https://www.mbta.com/stops/1932,,0,,2,Boston,Boylston Street,Massachusetts Avenue,3.0
19402,19402,Washington St @ W Newton St,Washington St @ W Newton St - Silver Line - Nubian,,Nubian,42.338788,-71.073825,ExpressBus-Downtown,"Washington St and West Newton St, Boston, MA",https://www.mbta.com/stops/19402,level_in_street,0,,1,Boston,Washington Street,West Newton Street,3.0
2,2,Washington St @ Melnea Cass Blvd,,,,42.332324,-71.081252,ExpressBus-Downtown,,https://www.mbta.com/stops/2,,0,,1,Boston,Washington Street,,3.0
27092,27092,Terminal B Stop 1 - Arrivals Level,Terminal B Stop 1 - Silver Line - SL1 South Station,,South Station,42.3621,-71.01882,SL1-Logan,"Terminal B Arrivals, Door B103, Boston Logan International Airport, Boston, MA 02128",https://www.mbta.com/stops/27092,level_logan_arrivals,0,,1,Boston,Logan Airport Terminal B,,3.0
2829,2829,N Washington St @ Medford St,,,,42.365749,-71.058505,ExpressBus-Downtown,,https://www.mbta.com/stops/2829,,0,,1,Boston,North Washington Street,,3.0
4,4,Washington St @ Lenox St,,,,42.335164,-71.078518,ExpressBus-Downtown,"Washington St and Lenox St, Boston, MA 02118",https://www.mbta.com/stops/4,,0,,1,Boston,Washington Street,East Lenox Street,3.0
4510,4510,Cambridge St @ Government Ctr Sta,,,,42.360043,-71.0598,ExpressBus-Downtown,,https://www.mbta.com/stops/4510,,0,,1,Boston,Cambridge Street,Court Street,3.0
4511,4511,Sudbury St @ Congress St - Haymarket Sta,,,,42.362126,-71.058975,ExpressBus-Downtown,,https://www.mbta.com/stops/4511,,0,,1,Boston,Sudbury Street,Merrimac Street,3.0
5,5,Washington St @ Massachusetts Ave,,,,42.336339,-71.07707,ExpressBus-Downtown,,https://www.mbta.com/stops/5,,0,,1,Boston,Washington Street,Massachusetts Avenue,3.0
55,55,Washington St @ Massachusetts Ave,Washington St @ Massachusetts Ave - Silver Line - Nubian,,Nubian,42.336361,-71.077214,ExpressBus-Downtown,,https://www.mbta.com/stops/55,level_in_street,0,,1,Boston,Washington Street,Massachusetts Avenue,3.0
60,60,Washington St @ Lenox St,Washington St @ Lenox St - Silver Line - Nubian,,Nubian,42.334963,-71.078951,ExpressBus-Downtown,"Washington St and Lenox St, Boston, MA 02118",https://www.mbta.com/stops/60,level_in_street,0,,1,Boston,Washington Street,Lenox Street,3.0
62,62,Washington St @ Williams St,,,,42.332045,-71.081738,ExpressBus-Downtown,,https://www.mbta.com/stops/62,,0,,1,Boston,Washington Street,Eustis Street,3.0
63,63,Washington St @ Ruggles St,,,,42.331035,-71.082875,ExpressBus-Downtown,,https://www.mbta.com/stops/63,,0,,1,Boston,Washington Street,Ruggles Street,3.0
65,65,State St @ Washington Mall - State St Sta,,,,42.358863,-71.057481,ExpressBus-Downtown,,https://www.mbta.com/stops/65,,0,,1,Boston,State Street,Devonshire Street,3.0
6542,6542,Kneeland St @ Washington St,,,,42.350845,-71.062868,ExpressBus-Downtown,,https://www.mbta.com/stops/6542,,0,,1,Boston,Kneeland Street,Washington Street,3.0
6550,6550,Lincoln St @ Essex St,,,,42.352188,-71.057992,ExpressBus-Downtown,,https://www.mbta.com/stops/6550,,0,,1,Boston,Lincoln Street,Surface Artery,3.0
6551,6551,Federal St @ Franklin St,,,,42.355286,-71.056411,ExpressBus-Downtown,,https://www.mbta.com/stops/6551,,0,,1,Boston,Federal Street,Franklin Street,3.0
6555,6555,Chinatown Gate,,,,42.35068,-71.059655,ExpressBus-Downtown,,https://www.mbta.com/stops/6555,,0,,1,Boston,Surface Artery,Beach Street,3.0
71263,71263,Adams St @ Milton St - Cedar Grove Sta,Cedar Grove - Mattapan Line Mattapan Shuttle - Adams St @ Milton St,,Mattapan Shuttle,42.279763,-71.059163,,,,,0,,1,Boston,Adams Street,Milton St,3.0
71264,71264,Adams St @ Milton St - Cedar Grove Sta,Cedar Grove - Mattapan Line Ashmont Shuttle - Adams St @ Milton St,,Ashmont Shuttle,42.280222,-71.058742,,,,,0,,1,Boston,Adams Street,Milton Street,3.0
71265,71265,Adams St @ Butler St - Butler Sta,Butler - Mattapan Line Mattapan Shuttle - Adams St @ Butler St,,Mattapan Shuttle,42.273318,-71.064038,,,,,0,,1,Boston,Adams Street,Butler Street,3.0
71266,71266,Adams St @ Butler St - Butler Sta,Butler - Mattapan Line Ashmont Shuttle - Adams St @ Butler St,,Ashmont Shuttle,42.27313,-71.064183,,,,,0,,1,Boston,Adams Street,Butler Street,3.0
71269,71269,Eliot St @ Central Ave - Central Ave Sta,Central Ave - Mattapan Line Shuttle - Eliot St @ Central Ave,,Ashmont Shuttle,42.269457,-71.073334,,,,,0,,1,Milton,Eliot Street,Central Avenue,3.0
71270,71270,Eliot St @ Central Ave - Central Ave Sta,Central Ave - Mattapan Line Shuttle - Eliot St @ Central Ave,,Mattapan Shuttle,42.269557,-71.073302,,,,,0,,1,Milton,Eliot Street,Central Avenue,3.0
71271,71271,Eliot St @ Valley Rd Sta,Valley Road - Mattapan Line Capen Street Van Shuttle - Eliot St @ Valley Rd Sta,,Capen St Van Shuttle,42.267976,-71.080965,,,,,0,,1,Milton,Eliot Street,,3.0
71272,71272,Eliot St opp Valley Rd Sta,Valley Road - Mattapan Line Central Avenue Van Shuttle - Eliot St opp Valley Rd Sta,,Central Ave Van Shuttle,42.267781,-71.081139,,,,,0,,1,Milton,Eliot Street,,3.0
71273,71273,Eliot St opp Capen Street,Capen Street - Mattapan Line Ashmont Shuttle - Eliot St opp Capen St,,Ashmont Shuttle,42.265983,-71.085531,,,,,0,,1,Milton,Eliot Street,Capen Street,3.0
71274,71274,Eliot St @ Capen Street - Capen St Sta,Capen Street - Mattapan Line Shuttle - Eliot St @ Capen St,,Mattapan Shuttle,42.266153,-71.085375,,,,,0,,1,Milton,Eliot Street,Capen Street,3.0
71855,71855,Stuart St @ Dartmouth St,,,,42.348245,-71.076218,ExpressBus-Downtown,,https://www.mbta.com/stops/71855,,0,,1,Boston,Stuart Street,Dartmouth Street,3.0
87,87,Massachusetts Ave @ Tremont St,,,,42.339459,-71.080362,ExpressBus-Downtown,,https://www.mbta.com/stops/87,,0,,1,Boston,Massachusetts Avenue,Tremont Street,3.0
89,89,Massachusetts Ave @ St Botolph St,,,,42.342303,-71.084121,ExpressBus-Downtown,,https://www.mbta.com/stops/89,,0,,1,Boston,Massachusetts Avenue,Saint Botolph Street,3.0
9070012,9070012,Massachusetts Avenue - Columbus Ave @ Northampton St,Massachusetts Avenue - Orange Line Forest Hills Shuttle - Columbus Ave @ Northampton St,,Forest Hills Shuttle,42.340219,-71.082397,,,,,0,,1,Boston,Columbus Avenue,Northampton Street,3.0
9070022,9070022,State,State - Orange Line Shuttle - Congress St @ State St,,Orange Line Shuttle,42.359131,-71.056756,,,,,0,,1,Boston,Congress Street,State Street,3.0
9070024,9070024,Haymarket - Congress St opp Hanover St,Haymarket - Orange Line Forest Hills Shuttle - Congress St opp Hanover St,,Forest Hills Shuttle,42.361133,-71.057643,,,,,0,,1,Boston,Congress Street,Hanover Street,3.0
9070025,9070025,Haymarket - Congress St @ Hanover St,Haymarket - Red Line Alewife Shuttle - Congress St @ Hanover St,,Alewife Shuttle,42.361361,-71.057419,,,,,0,,1,Boston,Congress Street,Hanover Street,3.0
9070026,9070026,North Station,North Station - Orange Line Shuttle - Haverhill St @ Causeway St,,Orange Line Shuttle,42.365608,-71.060426,,,,,0,,1,Boston,Haverhill Street,Causeway Street,3.0
9070027,9070027,North Station,North Station - Orange Line Shuttle - N Washington St opp Medford St,,Sullivan Shuttle,42.36546,-71.058239,,,,,0,,1,Boston,,,3.0
9070028,9070028,Community College - Rutherford Ave @ Austin St,Community College - Orange Line Forest Hills Shuttle - Rutherford Ave @ Austin St,,Forest Hills Shuttle,42.374668,-71.06832,,,,,0,,1,Boston,Rutherford Avenue,Austin Street,3.0
9070029,9070029,Community College - Rutherford Ave @ Austin St,Community College - Orange Line Oak Grove Shuttle - Rutherford Ave @ Austin St,,Oak Grove Shuttle,42.374714,-71.067764,,,,,0,,1,Boston,Rutherford Avenue,Austin Street,3.0
9070039,9070039,Government Center - Cambridge St @ Sudbury St,Government Center - Shuttle - Cambridge St @ Sudbury St,,Shuttle,42.360756,-71.06064,,,,,0,,1,Boston,Cambridge Street,Sudbury Street,3.0
9070043,9070043,Aquarium - Surface Rd @ State St,Aquarium - Blue Line Shuttle - Surface Rd @ State St,,Blue Line Shuttle,42.359756,-71.052605,,,,,0,,1,Boston,Surface Road,State Street,3.0
9070045,9070045,Maverick,Maverick - Blue Line Government Center Shuttle,,Government Center Shuttle,42.369579,-71.039179,,,,,0,,1,Boston,Maverick Square,Winthrop Street,3.0
9070046,9070046,Maverick,Maverick - Blue Line Airport Shuttle,,Airport Shuttle,42.36969,-71.039096,,,,,0,,1,Boston,Maverick Square,Winthrop Street,3.0
9070053,9070053,Suffolk Downs - Bennington St opp Leverett Ave,Suffolk Downs - Blue Line Southbound Shuttle - Bennington St opp Leverett Ave,,Southbound Shuttle,42.390264,-70.996908,,,,,0,,1,Boston,Bennington Street,Leverett Avenue,3.0
9070054,9070054,Suffolk Downs - Bennington St @ Leverett Ave,Suffolk Downs - Blue Line Wonderland Shuttle - Bennington St @ Leverett Ave,,Wonderland Shuttle,42.390137,-70.99681,,,,,0,,1,Boston,Bennington Street,Leverett Avenue,3.0
9070055,9070055,Beachmont - State Rd @ Winthrop Ave,Beachmont - Blue Line Southbound Shuttle - State Rd @ Winthrop Ave,,Southbound Shuttle,42.397706,-70.992052,,,,,0,,1,Revere,State Road,Winthrop Avenue,3.0
9070056,9070056,Beachmont - Bennington St @ Winthrop Ave,Beachmont - Blue Line Wonderland Shuttle - Bennington St @ Winthrop Ave,,Wonderland Shuttle,42.397243,-70.991903,,,,,0,,1,Revere,Bennington Street,Winthrop Avenue,3.0
9070057,9070057,Revere Beach - Beach St opp Kimball Ave,Revere Beach - Blue Line Southbound Shuttle - Beach St opp Kimball Ave,,Southbound Shuttle,42.408469,-70.992724,,,,,0,,1,Revere,Beach Street,Kimball Avenue,3.0
9070058,9070058,Revere Beach - Beach St @ Kimball Ave,Revere Beach - Blue Line Wonderland Shuttle - Beach St @ Kimball Ave,,Wonderland Shuttle,42.40858,-70.992596,,,,,0,,1,Revere,Beach Street,Kimball Avenue,3.0
9070065,9070065,Porter - Massachusetts Avenue @ Mount Vernon St,Porter - Red Line Ashmont/Braintree Shuttle - Massachusetts Avenue @ Mount Vernon St,,Ashmont/Braintree Shuttle,42.38758,-71.11934,,,,,0,,1,Cambridge,Massachusetts Avenue,Mount Vernon Street,3.0
9070071,9070071,Kendall/MIT - Main St opp Dock St,Kendall/MIT - Red Line Shuttle - Main St opp Dock St,,Red Line Shuttle,42.362584,-71.087137,,,,,0,,1,Cambridge,Main Street,Dock Street,3.0
9070072,9070072,Harvard - Brattle St @ Palmer St,Harvard - Red Line Shuttle - Brattle St @ Palmer St,,Red Line Shuttle,42.373396,-71.1202,,,,,0,,1,Cambridge,Brattle Street,Palmer Street,3.0
9070073,9070073,Charles/MGH - Cambridge St @ Lindall Pl,Charles/MGH - Red Line Ashmont/Braintree Shuttle - Cambridge St @ Lindall Pl,,Ashmont/Braintree Shuttle,42.361018,-71.069163,,,,,0,,1,Boston,Cambridge Street,Lindall Place,3.0
9070074,9070074,Charles/MGH - 325 Cambridge St,Charles/MGH - Red Line Alewife Shuttle - 325 Cambridge St,,Alewife Shuttle,42.361245,-71.069722,,,,,0,,1,Boston,Cambridge Street,,3.0
9070076,9070076,Park Street - Tremont St @ Winter St,Park Street - Red Line Shuttle - Tremont St @ Winter St,,Red Line Shuttle,42.356164,-71.062487,,,,,0,,1,Boston,Tremont Street,Winter Street,3.0
9070079,9070079,South Station - Summer St @ Surface Rd,South Station - Red Line Ashmont/Braintree Shuttle - Summer St @ Surface Rd,,Ashmont/Braintree Shuttle,42.353003,-71.05661,,,,,0,,1,Boston,Summer Street,John F. Fitzgerald Surface Road,3.0
9070080,9070080,Downtown Crossing - Franklin St @ Washington St,Downtown Crossing - Red Line Shuttle - Franklin St @ Washington St,,Red Line Shuttle,42.35627,-71.05933,,,,,0,,1,Boston,Franklin Street,Washington Street,3.0
9070090,9070090,North Station - Nashua St @ Red Auerbach Way,North Station - Lechmere & North/Oak Grove Shuttle - Nashua St @ Red Auerbach Way,,Lechmere & North/Oak Grove Shuttle,42.36555,-71.06405,,,,,0,,1,Boston,Nashua Street,Red Auerbach Way,3.0
9070091,9070091,Science Park - Nashua St,Green Line Lechmere & North Shuttle,,Lechmere & North Shuttle,42.36752,-71.0668,,,,,0,,1,Boston,Nashua Street,Charles River Dam Road,3.0
9070093,9070093,Science Park - Martha Rd @ Whittier Pl,Science Park - Green Line Copley & West Shuttle - Martha Rd @ Whittier Pl,,Copley & West Shuttle,42.366105,-71.066986,,,,,0,,1,Boston,Martha Road,Whittier Place,3.0
9070101,9070101,Quincy Center - 1259 Hancock St,Quincy Center - Red Line Braintree Suttle - 1259 Hancock St,,Braintree Shuttle,42.251786,-71.003876,,,,,0,,1,Quincy,Hancock Street,,3.0
9070107,9070107,Boston College - Commonwealth Ave @ Lake St,Boston College - Green Line Shuttle - Commonwealth Ave @ Lake St,,Green Line Shuttle,42.34007,-71.166492,,,,,0,,1,Boston,Commonwealth Avenue,Lake Street,3.0
9070110,9070110,South Street - Commonwealth Ave opp South St,South Street - Green Line Park Street & North Shuttle - Commonwealth Ave opp South St,,Park Street & North Shuttle,42.339477,-71.157805,,,,,0,,1,Boston,Commonwealth Avenue,South Street,3.0
9070111,9070111,South Street - Commonwealth Ave @ South St,South Street - Green Line Boston College Shuttle,,Boston College Shuttle - Commonwealth Ave opp South St,42.339669,-71.157486,,,,,0,,1,Boston,Commonwealth Avenue,South Street,3.0
9070112,9070112,Chestnut Hill Avenue - Commonwealth Ave @ Chestnut Hill Ave,Chestnut Hill Avenue - Green Line Park Street & North Shuttle,,Park Street & North Shuttle,42.338001,-71.154084,,,,,0,,1,Boston,Commonwealth Avenue,Chestnut Hill Avenue,3.0
9070113,9070113,Chestnut Hill Avenue - Commonwealth Ave @ Chestnut Hill Ave,Chestnut Hill Avenue - Green Line Boston College Shuttle - Commonwealth Ave @ Chestnut Hill Ave,,Boston College Shuttle,42.338296,-71.153994,,,,,0,,1,Boston,Commonwealth Avenue,Chestnut Hill Avenue,3.0
9070114,9070114,Chiswick Road - Commonwealth Ave @ Chiswick Rd,Chiswick Road - Green Line Park Street & North Shuttle - Commonwealth Ave @ Chiswick Rd,,Park Street & North Shuttle,42.340378,-71.150962,,,,,0,,1,Boston,Commonwealth Avenue,Chiswick Road,3.0
9070115,9070115,Chiswick Road - Commonwealth Ave @ Chiswick Rd,Chiswick Road - Green Line Boston College Shuttle - Commonwealth Ave @ Chiswick Rd,,Boston College Shuttle,42.340555,-71.151273,,,,,0,,1,Boston,Commonwealth Avenue,Chiswick Road,3.0
9070116,9070116,Sutherland Road - Commonwealth Ave @ Colborne Rd,Sutherland Road - Green Line Park Street & North Shuttle - Commonwealth Ave @ Colborne Rd,,Park Street & North Shuttle,42.341459,-71.145883,,,,,0,,1,Boston,Commonwealth Avenue,Colborne Road,3.0
9070117,9070117,Sutherland Road - Commonwealth Ave @ Colborne Rd,Sutherland Road - Green Line Boston College Shuttle - Commonwealth Ave @ Colborne Rd,,Boston College Shuttle,42.341805,-71.146004,,,,,0,,1,Boston,Commonwealth Avenue,Colborne Road,3.0
9070120,9070120,Washington Street - Commonwealth Ave @ Washington St,Washington Street - Green Line Park Street & North Shuttle - Commonwealth Ave @ Washington St,,Park Street & North Shuttle,42.34385,-71.142476,,,,,0,,1,Boston,Commonwealth Avenue,Washington Street,3.0
9070121,9070121,Washington Street - Commonwealth Ave @ Washington St,Washington Street - Green Line Shuttle - Commonwealth Ave @ Washington St,,Green Line Shuttle,42.343924,-71.142985,,,,,0,,1,Boston,Commonwealth Avenue,Washington Street,3.0
9070124,9070124,Warren Street - Commonwealth Ave @ Kelton St,Warren Street - Green Line Park Street & North Shuttle - Commonwealth Ave @ Kelton St,,Park Street & North Shuttle,42.348366,-71.139974,,,,,0,,1,Boston,Commonwealth Avenue,Warren Street,3.0
9070125,9070125,Warren Street - Commonwealth Ave @ Warren St,Warren Street - Green Line Boston College Shuttle - Commonwealth Ave @ Warren St,,Boston College Shuttle,42.348545,-71.140483,,,,,0,,1,Boston,Commonwealth Avenue,Warren Street,3.0
9070128,9070128,Griggs Street - Commonwealth Ave @ Griggs St,Griggs Street - Green Line Park Street & North Shuttle - Commonwealth Ave @ Griggs St,,Park Street & North Shuttle,42.348656,-71.134255,,,,,0,,1,Boston,Commonwealth Avenue,Griggs Street,3.0
9070129,9070129,Griggs Street - Commonwealth Ave opp Griggs St,Griggs Street - Green Line Boston College Shuttle - Commonwealth Ave opp Griggs St,,Boston College Shuttle,42.348901,-71.134118,,,,,0,,1,Boston,Commonwealth Avenue,Griggs Street,3.0
9070130,9070130,Harvard Avenue - Commonwealth Ave @ Harvard Ave,Harvard Avenue - Green Line Park Street & North Shuttle - Commonwealth Ave @ Harvard Ave,,Park Street & North Shuttle,42.350157,-71.131085,,,,,0,,1,Boston,Commonwealth Avenue,Harvard Avenue,3.0
9070131,9070131,Harvard Avenue - Commonwealth Ave @ Harvard Ave,Harvard Avenue - Green Line Boston College Shuttle - Commonwealth Ave @ Harvard Ave,,Boston College Shuttle,42.350306,-71.131188,,,,,0,,1,Boston,Commonwealth Avenue,Harvard Avenue,3.0
9070134,9070134,Packard's Corner,Packard's Corner - Green Line Park Street & North Shuttle,,Park Street & North Shuttle,42.351948,-71.123965,,,,,0,,1,Boston,,,3.0
9070135,9070135,Packard's Corner,Packard's Corner - Green Line Boston College Shuttle,,Boston College Shuttle,42.351925,-71.124976,,,,,0,,1,Boston,,,3.0
9070150,9070150,Kenmore - 512 Commonwealth Ave,Kenmore - Green Line Shuttle - 512 Commonwealth Ave,,Green Line Shuttle,42.348712,-71.095526,,,,,0,,1,Boston,Commonwealth Avenue,Kenmore Street,3.0
9070151,9070151,Kenmore - 660 Beacon St,Kenmore - Green Line Westbound Shuttle - 660 Beacon St,,Westbound Shuttle,42.349196,-71.095826,,,,,0,,1,Boston,Beacon Street,Public Alley 902,3.0
9070152,9070152,Hynes Convention Center - Cambria St @ Boylston St,Hynes Convention Center - Green Line Park Street & North Shuttle - Cambria St @ Boylston St,,Park Street & North Shuttle,42.3473,-71.086917,,,,,0,,1,Boston,Cambria Street,Boylston Street,3.0
9070154,9070154,Copley - Opp 575 Boylston St,Copley - Green Line Shuttle - Opp 575 Boylston St,,Green Line Shuttle,42.350283,-71.076293,,,,,0,,1,Boston,Boylston Street,,3.0
9070155,9070155,Copley - Saint James Ave @ Trinity Pl,Copley - Green Line Westbound Shuttle - Saint James Ave @ Trinity Pl,,Westbound Shuttle,42.34966,-71.07578,,,,,0,,1,Boston,Saint James Avenue,Trinity Place,3.0
9070156,9070156,Arlington,Arlington - Green Line Park St & North Shuttle,,Park Street & North Shuttle,42.351765,-71.070881,,,,,0,,1,Boston,,,3.0
9070162,9070162,Woodland,Woodland - Green Line Shuttle,,Green Line Shuttle,42.332975,-71.243312,,,,,0,,1,Newton,,,3.0
9070164,9070164,Waban - Beacon St @ Waban,Waban - Green Line Park St & North Shuttle - Beacon St @ Waban,,Park Street & North Shuttle,42.326268,-71.231039,,,,,0,,1,Newton,Beacon Street,Collins Road,3.0
9070165,9070165,Waban - Beacon St opp Waban,Waban - Green Line Riverside Shuttle - Beacon St opp Waban,,Riverside Shuttle,42.326372,-71.231098,,,,,0,,1,Newton,Beacon Street,Collins Road,3.0
9070168,9070168,Newton Highlands,Newton Highlands - Green Line Shuttle,,Green Line Shuttle,42.322368,-71.205831,,,,,0,,1,Newton,,,3.0
9070170,9070170,Newton Centre - Langley Rd @ Braeland Ave,Newton Centre - Green Line Park St & North Shuttle - Langley Rd @ Braeland Ave,,Park Street & North Shuttle,42.329898,-71.191152,,,,,0,,1,Newton,Langley Road,Braeland Avenue,3.0
9070171,9070171,Newton Centre - Langley Rd opp Braeland Ave,Newton Centre - Green Line Riverside Shuttle - Langley Rd opp Braeland Ave,,Riverside Shuttle,42.329976,-71.190997,,,,,0,,1,Newton,Langley Road,Braeland Avenue,3.0
9070178,9070178,Brookline Hills - Boylston St @ Cypress St,Brookline Hills - Green Line Riverside Shuttle - Boylston St @ Cypress St,,Riverside Shuttle,42.330044,-71.126602,,,,,0,,1,Brookline,Boylston Street,Cypress Street,3.0
9070179,9070179,Brookline Hills - Boylston St @ Cypress St,Brookline Hills - Green Line Park St & North Shuttle - Boylston St @ Cypress St,,Park Street & North Shuttle,42.330034,-71.125599,,,,,0,,1,Brookline,Boylston Street,Cypress Street,3.0
9070180,9070180,Brookline Village - Pearl St @ Brookline Place Parking,Brookline Village - Green Line Park St & North Shuttle - Pearl St @ Brookline Place Parking,,Park Street & North Shuttle,42.332733,-71.115961,,,,,0,,1,Brookline,Pearl Street,,3.0
9070184,9070184,Hynes Convention Center - Commonwealth Ave @ Massachusetts Ave,Hynes Convention Center - Green Line Shuttle,,Green Line Shuttle,42.34932,-71.08859,,,,,0,,1,Boston,Commonwealth Avenue,Massachusetts Avenue,3.0
9070185,9070185,Kenmore - Commonwealth Ave @ Kenmore St,Kenmore - Green Line Shuttle,,Green Line Shuttle,42.34916,-71.0949,,,,,0,,1,Boston,Commonwealth Avenue,Kenmore Street,3.0
9070186,9070186,Boston University East - 610 Commonwealth Ave,Boston University East - 610 Commonwealth Ave - Green Line Park Street & North Shuttle,,Green Line Park Street & North Shuttle,42.3493,-71.10212,,,,,0,,1,Boston,Commonwealth Avenue,,3.0
9070211,9070211,Saint Mary's Street,Saint Mary's Street - Green Line Westbound Shuttle,,Westbound Shuttle,42.346095,-71.107571,,,,,0,,1,Brookline,,,3.0
9070212,9070212,Saint Mary's Street - Beacon St @ Saint Mary's St,Saint Mary's Street - Green Line Park Street & North Shuttle - Beacon St @ Saint Mary's St,,Park Street & North Shuttle,42.345892,-71.107009,,,,,0,,1,Brookline,Beacon Street,Saint Mary's Street,3.0
9070213,9070213,Hawes Street,Hawes Street - Green Line Cleveland Circle Shuttle,,Cleveland Circle Shuttle,42.345234,-71.110831,,,,,0,,1,Brookline,,,3.0
9070214,9070214,Hawes Street - 1089 Beacon St,Hawes Street - Green Line Park Street & North Shuttle - 1089 Beacon St,,Park Street & North Shuttle,42.3449,-71.11065,,,,,0,,1,Brookline,Beacon Street,Hawes Street,3.0
